단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
005420,KR7005420005,코스모화학,ST,2.0,27,8,0,,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16020,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,111893,1000,19870723,38408,38408228000,12.0,,0,,N,Y,Y,5600,50,-19,-60,-8.28,20240930.0,6152,FN4,N,N,N
005430,KR7005430004,한국공항,ST,3.0,19,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,58600,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,15473,5000,19761228,3166,15831775000,12.0,,0,,N,N,Y,4572,455,486,377,13.71,20240930.0,1855,926,N,N,N
005440,KR7005440003,현대지에프홀딩스,ST,2.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5080,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,127164,500,19890822,155904,78845933500,12.0,,0,,N,N,Y,52613,1778,5764,6302,24.2,20240930.0,7919,Z35,N,N,N
005490,KR7005490008,POSCO홀딩스,ST,1.0,27,11,0,,N,Y,3,Y,Y,Y,,Y,Y,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,Y,262000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,289621,5000,19880610,82624,482403125000,12.0,,0,,N,Y,Y,548830,20782,21434,16509,3.71,20240930.0,216475,853,N,N,N
005500,KR7005500004,삼진제약,ST,3.0,27,9,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,18490,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,17538,1000,19880618,13900,13900000000,12.0,,0,,N,N,Y,2921,205,156,189,6.99,20231231.0,2570,,N,N,N
005610,KR7005610001,SPC삼립,ST,3.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,49200,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,4315,5000,19750502,8629,43145045000,12.0,,0,,N,N,Y,25253,662,802,684,20.43,20240930.0,4245,,N,N,N
005680,KR7005680004,삼영전자,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10010,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,13725,500,19761228,20000,10000000000,12.0,,0,,N,N,Y,1248,70,159,122,3.04,20240930.0,2002,,N,N,N
005690,KR7005690003,파미셀,ST,3.0,27,9,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,1,N,N,N,N,N,N,N,N,8150,1,1,N,N,N,1,N,N,N,0,0,0,40,Y,90,1468565,500,19880520,60016,30008482000,12.0,,0,,N,N,Y,562,13,47,36,4.56,20231231.0,4891,,N,N,N
005720,KR7005720008,넥센,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4625,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,50571,500,19871219,53543,26771988500,12.0,,0,,N,N,Y,24259,1872,1485,1039,6.52,20240930.0,2476,,N,N,N
005725,KR7005721006,넥센우,ST,0.0,27,8,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,518,500,19890923,3600,1800300000,12.0,,1,,N,N,N,0,0,0,0,0.0,,111,,N,N,N
005740,KR7005740006,크라운해태홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7577,500,19760630,14847,7423673500,12.0,,0,,N,N,Y,7800,563,462,354,7.64,20240930.0,838,,N,N,N
005745,KR7005741004,크라운해태홀딩스우,ST,0.0,21,0,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,215,500,19941122,600,300363000,12.0,,1,,N,N,N,0,0,0,0,0.0,,48,,N,N,N
005750,KR7005750005,대림B&Co,ST,3.0,27,10,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3795,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10086,1000,19921223,16672,16672240000,12.0,,0,,N,N,Y,2070,97,80,62,5.69,20240930.0,632,,N,N,N
005800,KR7005800008,신영와코루,ST,3.0,27,6,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5248,500,19761228,9000,4500000000,12.0,,0,,N,N,Y,1605,57,75,53,1.92,20240930.0,821,,N,N,N
005810,KR7005810007,풍산홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,26050,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,18076,5000,19880728,14417,84749515000,12.0,,0,,N,N,Y,3278,884,883,822,10.39,20240930.0,3755,,N,N,N
005820,KR7005820006,원림,ST,3.0,27,6,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1399,5000,19900420,2297,11489850000,12.0,,0,,N,N,Y,591,14,46,36,3.08,20240930.0,292,,N,N,N
005830,KR7005830005,DB손해보험,ST,1.0,21,25,0,,N,Y,6,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,Y,104700,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,106016,500,19730628,70800,35400000000,12.0,,0,,N,Y,Y,155259,21750,21897,16665,22.19,20240930.0,74127,LB9,N,N,N
005850,KR7005850003,에스엘,ST,2.0,27,15,0,,N,N,8,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,31500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,53521,500,19881108,46448,23224260000,12.0,,0,,N,Y,Y,37360,3543,3942,3027,18.87,20240930.0,14631,,N,N,N
005870,KR7005870001,휴니드,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,466648,5000,19910903,14116,70580075000,12.0,,0,,N,N,Y,2288,174,229,179,11.69,20231231.0,1058,,N,N,N
005880,KR7005880000,대한해운,ST,2.0,19,0,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,Y,N,1705,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,3044967,500,19920423,321209,160604975000,12.0,,0,,N,N,Y,13425,2667,2186,1838,13.81,20240930.0,5476,LB8,N,N,N
005930,KR7005930003,삼성전자,ST,1.0,27,13,0,,N,N,5,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,53500,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,13672650,100,19750611,5969782,778046685000,12.0,,0,,N,Y,Y,2250826,262333,296225,26697,9.52,20240930.0,3193833,511,N,N,N
005935,KR7005931001,삼성전자우,ST,0.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,44300,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,1854636,100,19890925,822886,119467135000,12.0,,1,,N,N,N,0,0,0,0,0.0,,364538,,N,N,N
005940,KR7005940002,NH투자증권,ST,1.0,21,24,0,,N,Y,6,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,Y,N,N,N,Y,14220,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,705644,5000,19750930,327492,1683205360000,12.0,,0,,N,Y,Y,71212,7339,7651,5766,9.91,20240930.0,46569,E56,N,N,N
005945,KR7005941000,NH투자증권우,ST,0.0,21,24,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12380,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,54463,5000,19880913,18870,99354840000,12.0,,1,,N,N,N,0,0,0,0,0.0,,2336,,N,N,N
005950,KR7005950001,이수화학,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30715,5000,19880428,22722,113613695000,12.0,,0,,N,N,Y,14592,-273,-330,-397,-28.25,20240930.0,1436,,N,N,N
005960,KR7005960000,동부건설,ST,3.0,18,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3920,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7027,5000,19781030,22946,114731725000,12.0,,0,,N,N,Y,12721,-806,-755,-851,-21.07,20240930.0,899,365,N,N,N
005965,KR7005961008,동부건설우,ST,0.0,18,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,21000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1354,5000,19900621,225,1128660000,12.0,,1,,N,N,N,0,0,0,0,0.0,,47,,N,N,N
006040,KR7006040000,동원산업,ST,2.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,39500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,38034,1000,19890307,36021,36021895000,12.0,,0,,N,N,Y,67238,3692,1179,529,1.02,20240930.0,14228,,N,N,N
006060,KR7006060008,화승인더,ST,3.0,27,8,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,4590,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,537517,500,19910204,55320,27660000000,12.0,,0,,N,N,Y,13242,666,286,180,7.7,20240930.0,2539,,N,N,N
006090,KR7006090005,사조오양,ST,3.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17706,5000,19861224,9422,47113695000,12.0,,0,,N,N,Y,3915,163,239,203,9.51,20231231.0,803,,N,N,N
006110,KR7006110001,삼아알미늄,ST,2.0,27,11,0,,N,N,3,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,35400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,38535,500,19801205,14711,7355958000,12.0,,0,,N,Y,Y,1871,-56,-67,-63,-3.38,20240930.0,5208,,N,N,N
006120,KR7006120000,SK디스커버리,ST,2.0,21,0,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,38900,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,21043,5000,19760629,18785,104884875000,12.0,,0,,N,N,Y,64676,1001,658,326,1.79,20240930.0,7307,535,N,N,N
006125,KR7006121008,SK디스커버리우,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,32000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,786,5000,19891124,1358,6792275000,12.0,,1,,N,N,N,0,0,0,0,0.0,,434,,N,N,N
006200,KR7006200000,한국전자홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,695,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27792,500,19791130,46803,23401568000,12.0,,0,,N,N,Y,2283,1,26,14,5.02,20240930.0,325,,N,N,N
006220,KR7006220008,제주은행,ST,3.0,21,0,0,,N,N,0,N,N,Y,,N,N,N,N,N,Y,N,N,N,0,N,N,N,N,N,N,N,N,7820,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,86983,5000,19721228,32128,160643870000,12.0,,0,,N,N,Y,2866,104,109,94,2.22,20240930.0,2512,,N,N,N
006260,KR7006260004,LS,ST,1.0,21,0,0,,N,N,9,N,N,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,98400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,150905,5000,19770630,32200,161000000000,12.0,,0,,N,Y,Y,204448,8048,5313,3943,7.38,20240930.0,31684,FN2,N,N,N
006280,KR7006280002,녹십자,ST,2.0,27,9,0,,N,N,A,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,170200,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,30976,5000,19890801,11686,58432690000,12.0,,0,,N,Y,Y,12390,422,32,-39,0.1,20240930.0,19890,,N,N,N
006340,KR7006340004,대원전선,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3195,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,42549788,500,19880504,74979,37489587500,12.0,,0,,N,N,Y,4155,123,76,57,7.02,20240930.0,2395,,N,N,N
006345,KR7006341002,대원전선우,ST,0.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,2,N,N,N,N,N,N,N,N,4800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3415776,500,19890621,2621,1310600000,12.0,,1,,N,N,N,0,0,0,0,0.0,,125,,N,N,N
006360,KR7006360002,GS건설,ST,2.0,18,0,0,,N,N,1,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,18190,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,119696,5000,19810803,85581,427907450000,12.0,,0,,N,Y,Y,94774,2457,4155,2954,8.54,20240930.0,15567,FN4,N,N,N
006370,KR7006370001,대구백화점,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13705,5000,19881010,10821,54108055000,12.0,,0,,N,N,Y,464,-98,-218,-250,-17.9,20240930.0,617,,N,N,N
006380,KR7006380000,카프로,ST,2.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3660,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,19740528,168999,84499998000,12.0,,0,,N,N,Y,756,-395,-488,-491,-3002.99,20231231.0,6185,,N,N,N
006390,KR7006390009,한일현대시멘트,ST,3.0,27,10,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,14230,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8247,5000,19751226,19327,96638360000,12.0,,0,,N,N,Y,5047,480,417,351,9.29,20231231.0,2750,,N,N,N
006400,KR7006400006,삼성SDI,ST,1.0,27,13,0,,N,N,5,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,256000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,306213,5000,19790227,68764,348472650000,12.0,,0,,N,Y,Y,128378,5550,8745,8182,5.8,20240930.0,176037,511,N,N,N
006405,KR7006401004,삼성SDI우,ST,0.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,150600,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,4140,5000,19891124,1617,8239480000,12.0,,1,,N,N,N,0,0,0,0,0.0,,2436,,N,N,N
006490,KR7006490007,인스코비,ST,3.0,20,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1577,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2885244,500,19850117,119368,59684499000,12.0,,0,,N,N,Y,755,-37,56,56,17.13,20240930.0,1882,,N,N,N
006570,KR7006570006,대림통상,ST,3.0,27,11,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2675,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22445,1000,19751120,15225,16425000000,12.0,,0,,N,N,Y,1033,-18,-54,-57,-11.15,20240930.0,407,,N,N,N
006650,KR7006650006,대한유화,ST,2.0,27,8,0,,N,N,4,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,79600,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,18224,5000,19990811,6500,41000000000,12.0,,0,,N,Y,Y,20880,-506,-389,-287,-2.11,20240930.0,5174,,N,N,N
006660,KR7006660005,삼성공조,ST,3.0,27,15,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,50273,500,19871128,8126,4063157000,12.0,,0,,N,N,Y,874,44,128,100,4.74,20240930.0,738,,N,N,N
006740,KR7006740005,영풍제지,ST,3.0,27,7,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1194,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,266864,500,19960703,55907,29110528000,12.0,,0,,N,N,Y,673,-99,-99,-103,-12.03,20240930.0,667,,N,N,N
006800,KR7006800007,미래에셋증권,ST,1.0,21,24,0,,N,Y,6,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,Y,N,N,N,Y,8330,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,530337,5000,19750930,585316,3331582040000,12.0,,0,,N,Y,Y,164393,9145,8658,6618,7.8,20240930.0,48756,FB2,N,N,N
006805,KR7006801005,미래에셋증권우,ST,0.0,21,24,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4445,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26715,5000,19890408,14075,70378750000,12.0,,1,,N,N,N,0,0,0,0,0.0,,625,,N,N,N
00680K,KR700680K019,미래에셋증권2우B,ST,0.0,21,24,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,3970,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,148285,5000,20180314,140000,700000000000,12.0,,2,,N,N,N,0,0,0,0,0.0,,5558,,N,N,N
006840,KR7006840003,AK홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,11000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11707,5000,19990811,13247,66237805000,12.0,,0,,N,N,Y,34505,1763,896,578,3.8,20240930.0,1457,,N,N,N
006880,KR7006880009,신송홀딩스,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,36695,500,20131121,11828,5914429000,12.0,,0,,N,N,Y,992,44,29,22,2.83,20240930.0,751,,N,N,N
006890,KR7006890008,태경케미컬,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90582,500,20030128,11600,5800000000,12.0,,0,,N,N,Y,550,116,139,113,9.22,20240930.0,1318,,N,N,N
006980,KR7006980007,우성,ST,3.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5438,5000,19881010,3090,15450000000,12.0,,0,,N,N,Y,4565,63,42,29,2.08,20240930.0,459,,N,N,N
007070,KR7007070006,GS리테일,ST,2.0,16,0,0,,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,18970,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1782158,1000,20111223,83607,83607415000,12.0,,0,,N,Y,Y,86929,2114,555,396,1.13,20240930.0,15860,FN4,N,N,N
007110,KR7007110000,일신석재,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4964263,500,19860304,77456,38728305000,12.0,,0,,N,N,Y,1012,46,28,17,2.96,20231231.0,1696,,N,N,N
007120,KR7007120009,미래아이앤지,ST,3.0,0,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,856,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,177764,500,19991126,28878,14439304000,12.0,,0,,N,N,Y,130,32,-84,-93,-14.58,20231231.0,247,,N,N,N
007160,KR7007160005,사조산업,ST,3.0,0,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,35700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,7855,5000,19890725,5000,25000000000,12.0,,0,,N,N,Y,4806,132,451,401,7.01,20240930.0,1785,,N,N,N
007210,KR7007210008,벽산,ST,3.0,27,10,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,1910,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,85008,500,19720104,67560,34280000000,12.0,,0,,N,N,Y,4778,284,302,241,9.24,20240930.0,1290,,N,N,N
007280,KR7007280001,한국특강,ST,3.0,27,11,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90343,500,19891113,60813,30406655500,12.0,,0,,N,N,Y,8304,473,353,281,13.2,20231231.0,973,,N,N,N
007310,KR7007310006,오뚜기,ST,2.0,27,5,0,,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,410500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1763,5000,19940812,4007,20039150000,12.0,,0,,N,Y,Y,26469,1984,1841,1377,8.86,20240930.0,16452,,N,N,N
007340,KR7007340003,DN오토모티브,ST,2.0,27,13,0,,N,N,0,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,18480,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,52751,100,19880924,59065,6056496500,12.0,,0,,N,Y,Y,25146,4022,3216,2482,21.41,20240930.0,10915,,N,N,N
007460,KR7007460009,에이프로젠,ST,3.0,27,11,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,803,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2103158,500,19950708,304124,152062247000,12.0,,0,,N,N,Y,1105,-577,-553,-590,-58.74,20240930.0,2442,,N,N,N
007540,KR7007540008,샘표,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,38750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1414,1000,19760629,2875,2875800000,12.0,,0,,N,N,Y,3048,41,58,55,2.46,20240930.0,1114,,N,N,N
007570,KR7007570005,일양약품,ST,3.0,27,9,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,11450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45508,2500,19740828,19085,47714160000,12.0,,0,,N,N,Y,2603,110,98,83,3.81,20240930.0,2185,,N,N,N
007575,KR7007571003,일양약품우,ST,0.0,27,9,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10310,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,1298,2500,19891221,445,1112700000,12.0,,1,,N,N,N,0,0,0,0,0.0,,45,,N,N,N
007590,KR7007590003,동방아그로,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6230,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6000,500,19770629,13617,6808788500,12.0,,0,,N,N,Y,1579,185,183,144,11.63,20240930.0,848,,N,N,N
007610,KR7007610009,선도전기,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3000,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,19891130,18000,9000000000,12.0,,0,,N,N,Y,166,-56,93,93,46.52,20240930.0,540,,N,N,N
007660,KR7007660004,이수페타시스,ST,2.0,27,13,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,26350,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,2663943,1000,20031007,63246,63246419000,12.0,,0,,N,Y,Y,6108,764,670,541,25.0,20240930.0,16665,,N,N,N
007690,KR7007690001,국도화학,ST,3.0,27,8,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,30650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,56635,5000,19890805,9010,45053080000,12.0,,0,,N,N,Y,9793,188,84,34,0.54,20240930.0,2761,,N,N,N
007700,KR7007700008,F&F홀딩스,ST,2.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12140,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,4684,500,19841004,39114,19557183500,12.0,,0,,N,N,Y,13510,3049,3151,2274,4.72,20240930.0,4748,,N,N,N
007810,KR7007810005,코리아써키트,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9670,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,1580843,500,19850909,23620,11810375500,12.0,,0,,N,N,Y,10717,-233,-148,-144,-6.58,20240930.0,2284,632,N,N,N
007815,KR7007811003,코리아써우,ST,0.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,122452,500,19890704,2964,1482345000,12.0,,1,,N,N,N,0,0,0,0,0.0,,152,,N,N,N
00781K,KR700781K015,코리아써키트2우B,ST,0.0,27,13,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,666,500,20130617,783,391849500,12.0,,9,,N,N,N,0,0,0,0,0.0,,40,,N,N,N
